Bill Date,Invoice ID,Product ID,Product Name,Product Category,Brand,Qty Sold,Selling Price per Unit,MRP,Discount Offered(%),Discount Amount,Net Amount,Branch Name,Sales Channel,Customer Segment,Payment Mode,Region
22-01-2022 00:00,INV202104227009,P004,Termination Box 2-Way Model,Distribution Products,Opton,32,1900,2000,5,3200,60800,Perumbavoor,Distributor,Distributor,Credit,Tamil Nadu
22-01-2022 00:00,INV202104221919,P005,HG2802RGWT,GPON ONT,Netlink,271,4750,5000,5,67750,1287250,Perumbavoor,Wholesale,ISP,EMI,Kerala
22-01-2022 00:00,INV202104223725,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Chennai,Retail,Retailer,Full Cash,Tamil Nadu
22-01-2022 00:00,INV202104228140,P004,Termination Box 2-Way Model,Distribution Products,Opton,74,1900,2000,5,7400,140600,Coimbatore,Retail,ISP,Credit,Delhi
22-01-2022 00:00,INV202104228295,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,53,1900,2000,5,5300,100700,Bangalore,Distributor,ISP,Full Cash,Tamil Nadu
22-01-2022 00:00,INV202104227219,P004,Termination Box 2-Way Model,Distribution Products,Opton,144,1900,2000,5,14400,273600,Ernakulam,Distributor,Distributor,Credit,Kerala
22-01-2022 00:00,INV202104225284,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Ernakulam,Retail,ISP,Credit,Tamil Nadu
23-01-2022 00:00,INV202104238828,P005,HG2802RGWT,GPON ONT,Netlink,65,4750,5000,5,16250,308750,Chennai,Wholesale,Distributor,EMI,Tamil Nadu
23-01-2022 00:00,INV202104239176,P004,Termination Box 2-Way Model,Distribution Products,Opton,303,1900,2000,5,30300,575700,Chennai,Distributor,Distributor,Credit,Tamil Nadu
23-01-2022 00:00,INV202104235819,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,997,95,100,5,4985,94715,Coimbatore,Retail,ISP,Full Cash,Telangana
23-01-2022 00:00,INV202104233148,P005,HG2802RGWT,GPON ONT,Netlink,190,4750,5000,5,47500,902500,Chennai,Retail,ISP,EMI,Tamil Nadu
23-01-2022 00:00,INV202104236020,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1045,95,100,5,5225,99275,Ernakulam,Distributor,ISP,Full Cash,Kerala
23-01-2022 00:00,INV202104238826,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,487,95,100,5,2435,46265,Ernakulam,Retail,ISP,Full Cash,Tamil Nadu
23-01-2022 00:00,INV202104234895,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,187,1900,2000,5,18700,355300,Chennai,Distributor,Distributor,Full Cash,Tamil Nadu
23-01-2022 00:00,INV202104231406,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Ernakulam,Distributor,ISP,Credit,Tamil Nadu
23-01-2022 00:00,INV202104237001,P003,V1600D4-L,GEPON OLT,Netlink,9,90000,100000,10,90000,810000,Ernakulam,Distributor,ISP,EMI,Kerala
24-01-2022 00:00,SYN202201240006,P005,HG2802RGWT,GPON ONT,Netlink,188,4750,5000,5,47000,893000,Hyderabad,Online,Distributor,EMI,Telangana
25-01-2022 00:00,SYN202201250007,P005,HG2802RGWT,GPON ONT,Netlink,106,4750,5000,5,26500,503500,Kumily,Distributor,Gov/Educational Institution,EMI,Kerala
26-01-2022 00:00,INV202104262745,P003,V1600D4-L,GEPON OLT,Netlink,9,90000,100000,10,90000,810000,,Distributor,ISP,Full Cash,Kerala
26-01-2022 00:00,INV202104264871,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2057,95,100,5,10285,195415,Ernakulam,Distributor,ISP,Credit,Kerala
26-01-2022 00:00,INV202104261472,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,208,1900,2000,5,20800,395200,Ernakulam,Distributor,ISP,EMI,Tamil Nadu
26-01-2022 00:00,INV202104261233,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,Coimbatore,Wholesale,,Full Cash,Tamil Nadu
26-01-2022 00:00,INV202104261145,P004,Termination Box 2-Way Model,Distribution Products,Opton,255,1900,2000,5,25500,484500,Coimbatore,Distributor,ISP,Full Cash,Delhi
26-01-2022 00:00,INV202104262249,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Coimbatore,Retail,ISP,Full Cash,Delhi
26-01-2022 00:00,INV202104268985,P005,HG2802RGWT,GPON ONT,Netlink,260,4750,5000,5,65000,1235000,Chennai,Retail,ISP,EMI,Tamil Nadu
26-01-2022 00:00,INV202104269176,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,801,95,100,5,4005,76095,Ernakulam,Distributor,ISP,Full Cash,Kerala
27-01-2022 00:00,INV202104271858,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,223,1900,2000,5,22300,423700,Ernakulam,Retail,ISP,EMI,Tamil Nadu
27-01-2022 00:00,INV202104271234,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1401,95,100,5,7005,133095,Ernakulam,Distributor,ISP,EMI,Tamil Nadu
27-01-2022 00:00,INV202104278212,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,406,95,100,5,2030,38570,Ernakulam,Retail,ISP,Credit,Tamil Nadu
27-01-2022 00:00,INV202104272457,P005,HG2802RGWT,GPON ONT,Netlink,275,4750,5000,5,68750,1306250,Ernakulam,Retail,ISP,Full Cash,Tamil Nadu
27-01-2022 00:00,INV202104275943,P004,Termination Box 2-Way Model,Distribution Products,Opton,262,1900,2000,5,26200,497800,Perumbavoor,Retail,ISP,Credit,Kerala
27-01-2022 00:00,INV202104275539,P003,V1600D4-L,GEPON OLT,Netlink,9,90000,100000,10,90000,810000,Chennai,Distributor,Distributor,Full Cash,Tamil Nadu
27-01-2022 00:00,INV202104273660,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Coimbatore,Wholesale,ISP,Full Cash,Delhi
27-01-2022 00:00,INV202104271546,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1005,95,100,5,5025,95475,Coimbatore,Wholesale,,EMI,Delhi
28-01-2022 00:00,INV202104287951,P005,HG2802RGWT,GPON ONT,Netlink,274,4750,5000,5,68500,1301500,Ernakulam,Distributor,ISP,Credit,Kerala
28-01-2022 00:00,INV202104288417,P004,Termination Box 2-Way Model,Distribution Products,Opton,285,1900,2000,5,28500,541500,Ernakulam,Wholesale,ISP,Credit,Tamil Nadu
28-01-2022 00:00,INV202104282513,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2837,95,100,5,14185,269515,Coimbatore,Wholesale,ISP,EMI,Delhi
28-01-2022 00:00,INV202104281034,P004,V1600G2,GPON OLT,Netlink,8,180000,200000,10,160000,1440000,,Retail,ISP,Full Cash,Delhi
28-01-2022 00:00,INV202104284416,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Ernakulam,Wholesale,ISP,EMI,Tamil Nadu
28-01-2022 00:00,INV202104289815,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,112,1900,2000,5,11200,212800,Bangalore,Distributor,ISP,Full Cash,Tamil Nadu
28-01-2022 00:00,INV202104283467,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,122,1900,2000,5,12200,231800,Coimbatore,Wholesale,ISP,Full Cash,Tamil Nadu
28-01-2022 00:00,INV202104285831,P003,V1600D4-L,GEPON OLT,Netlink,9,90000,100000,10,90000,810000,Bangalore,Retail,ISP,Full Cash,Tamil Nadu
29-01-2022 00:00,INV202104296934,P004,Termination Box 2-Way Model,Distribution Products,Opton,52,1900,2000,5,5200,98800,Ernakulam,Distributor,ISP,Credit,Kerala
29-01-2022 00:00,INV202104291495,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Ernakulam,Wholesale,ISP,EMI,Kerala
29-01-2022 00:00,INV202104294372,P005,HG2802RGWT,GPON ONT,Netlink,220,4750,5000,5,55000,1045000,Coimbatore,Distributor,Retailer,EMI,Telangana
29-01-2022 00:00,INV202104291276,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,238,1900,2000,5,23800,452200,Ernakulam,Distributor,ISP,EMI,Kerala
29-01-2022 00:00,INV202104293788,P003,V1600D4-L,GEPON OLT,Netlink,3,90000,100000,10,30000,270000,Coimbatore,Retail,ISP,,Delhi
29-01-2022 00:00,INV202104293570,P004,Termination Box 2-Way Model,Distribution Products,Opton,224,1900,2000,5,22400,425600,Chennai,Wholesale,ISP,EMI,Tamil Nadu
29-01-2022 00:00,INV202104298705,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Coimbatore,Distributor,ISP,Full Cash,Telangana
29-01-2022 00:00,INV202104297851,P003,V1600D4-L,GEPON OLT,Netlink,4,90000,100000,10,40000,360000,Perumbavoor,Retail,ISP,EMI,Kerala
29-01-2022 00:00,INV202104294435,P004,V1600G2,GPON OLT,Netlink,3,180000,200000,10,60000,540000,Coimbatore,Distributor,Retailer,Full Cash,Delhi
29-01-2022 00:00,INV202104291603,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2745,95,100,5,13725,260775,Ernakulam,,ISP,EMI,Kerala
30-01-2022 00:00,INV202104309476,P004,Termination Box 2-Way Model,Distribution Products,Opton,94,1900,2000,5,9400,178600,Chennai,Distributor,ISP,Credit,Tamil Nadu
30-01-2022 00:00,INV202104308988,P005,HG2802RGWT,GPON ONT,Netlink,65,4750,5000,5,16250,308750,Chennai,Wholesale,ISP,Credit,Tamil Nadu
30-01-2022 00:00,INV202104303846,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1146,95,100,5,5730,108870,Coimbatore,Distributor,ISP,EMI,Delhi
30-01-2022 00:00,INV202104304304,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,140,1900,2000,5,14000,266000,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
30-01-2022 00:00,INV202104302637,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1294,95,100,5,6470,122930,Coimbatore,Wholesale,ISP,Credit,Delhi
30-01-2022 00:00,INV202104305138,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Distributor,Distributor,Credit,Tamil Nadu
30-01-2022 00:00,INV202104304822,P004,Termination Box 2-Way Model,Distribution Products,Opton,163,1900,2000,5,16300,309700,Bangalore,Retail,ISP,EMI,Tamil Nadu
30-01-2022 00:00,INV202104303370,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Ernakulam,Wholesale,,EMI,Kerala
30-01-2022 00:00,INV202104301967,P005,HG2802RGWT,GPON ONT,Netlink,39,4750,5000,5,9750,185250,Coimbatore,Distributor,ISP,Full Cash,Delhi
30-01-2022 00:00,INV202104309316,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,109,1900,2000,5,10900,207100,Perumbavoor,Wholesale,ISP,Credit,Kerala
30-01-2022 00:00,INV202104308595,P005,HG2802RGWT,GPON ONT,Netlink,100,4750,5000,5,25000,475000,Ernakulam,Retail,Distributor,Full Cash,Kerala
31-01-2022 00:00,SYN202201310008,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Hyderabad,Distributor,ISP,Full Cash,Telangana
01-02-2022 00:00,SYN202202010009,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,667,95,100,5,3335,63365,Bangalore,Distributor,Distributor,Credit,Karnataka
02-02-2022 00:00,INV202105036959,P004,Termination Box 2-Way Model,Distribution Products,Opton,184,1900,2000,5,18400,349600,Perumbavoor,Distributor,ISP,Full Cash,Kerala
02-02-2022 00:00,INV202105035645,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Chennai,Distributor,ISP,Credit,Tamil Nadu
02-02-2022 00:00,INV202105039808,P005,HG2802RGWT,GPON ONT,Netlink,222,4750,5000,5,55500,1054500,Perumbavoor,,ISP,Credit,Kerala
02-02-2022 00:00,INV202105034508,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2529,95,100,5,12645,240255,Ernakulam,Distributor,ISP,EMI,Tamil Nadu
02-02-2022 00:00,INV202105032567,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Bangalore,Wholesale,ISP,EMI,Tamil Nadu
02-02-2022 00:00,INV202105036683,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Ernakulam,Distributor,,Full Cash,Kerala
02-02-2022 00:00,INV202105032517,P004,Termination Box 2-Way Model,Distribution Products,Opton,43,1900,2000,5,4300,81700,Bangalore,Distributor,ISP,EMI,Tamil Nadu
02-02-2022 00:00,INV202105035460,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,277,1900,2000,5,27700,526300,Ernakulam,Distributor,Retailer,Full Cash,Tamil Nadu
03-02-2022 00:00,INV202105042120,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Coimbatore,Retail,ISP,Full Cash,Delhi
03-02-2022 00:00,INV202105046992,P004,Termination Box 2-Way Model,Distribution Products,Opton,9,1900,2000,5,900,17100,Perumbavoor,Distributor,ISP,EMI,Kerala
03-02-2022 00:00,INV202105043712,P004,Termination Box 2-Way Model,Distribution Products,Opton,118,1900,2000,5,11800,224200,Ernakulam,Distributor,Distributor,Credit,Tamil Nadu
03-02-2022 00:00,INV202105048491,P005,HG2802RGWT,GPON ONT,Netlink,86,4750,5000,5,21500,408500,Ernakulam,Retail,ISP,Full Cash,Tamil Nadu
03-02-2022 00:00,INV202105043673,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2432,95,100,5,12160,231040,Coimbatore,Distributor,ISP,EMI,Tamil Nadu
03-02-2022 00:00,INV202105049366,P004,Termination Box 2-Way Model,Distribution Products,Opton,106,1900,2000,5,10600,201400,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
03-02-2022 00:00,INV202105048312,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,250,1900,2000,5,25000,475000,Coimbatore,Wholesale,ISP,EMI,Tamil Nadu
03-02-2022 00:00,INV202105044724,P005,HG2802RGWT,GPON ONT,Netlink,68,4750,5000,5,17000,323000,Coimbatore,Wholesale,ISP,Full Cash,Telangana
03-02-2022 00:00,INV202105047569,P005,HG2802RGWT,GPON ONT,Netlink,62,4750,5000,5,15500,294500,Ernakulam,Distributor,ISP,EMI,Kerala
03-02-2022 00:00,INV202105044781,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Coimbatore,Distributor,Retailer,Full Cash,Telangana
04-02-2022 00:00,INV202105053291,P005,HG2802RGWT,GPON ONT,Netlink,236,4750,5000,5,59000,1121000,Perumbavoor,Wholesale,ISP,Full Cash,Kerala
04-02-2022 00:00,INV202105054500,P004,Termination Box 2-Way Model,Distribution Products,Opton,80,1900,2000,5,8000,152000,Coimbatore,Retail,ISP,Credit,Telangana
04-02-2022 00:00,INV202105059488,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,273,1900,2000,5,27300,518700,Coimbatore,Retail,ISP,Full Cash,Delhi
04-02-2022 00:00,INV202105059821,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Ernakulam,Wholesale,Distributor,Full Cash,Kerala
04-02-2022 00:00,INV202105058096,P004,Termination Box 2-Way Model,Distribution Products,Opton,131,1900,2000,5,13100,248900,Ernakulam,Distributor,,Full Cash,Kerala
04-02-2022 00:00,INV202105054316,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2482,95,100,5,12410,235790,Coimbatore,Distributor,ISP,Full Cash,Telangana
04-02-2022 00:00,INV202105057903,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Coimbatore,Wholesale,ISP,Credit,Tamil Nadu
04-02-2022 00:00,INV202105058446,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Bangalore,Distributor,Retailer,EMI,Tamil Nadu
05-02-2022 00:00,INV202105069559,P004,V1600G2,GPON OLT,Netlink,10,180000,200000,10,200000,1800000,Bangalore,Distributor,ISP,Credit,Tamil Nadu
05-02-2022 00:00,INV202105063894,P004,Termination Box 2-Way Model,Distribution Products,Opton,140,1900,2000,5,14000,266000,Chennai,Wholesale,ISP,Full Cash,Tamil Nadu
05-02-2022 00:00,INV202105064820,P004,Termination Box 2-Way Model,Distribution Products,Opton,88,1900,2000,5,8800,167200,Coimbatore,Distributor,Distributor,EMI,Tamil Nadu
05-02-2022 00:00,INV202105064415,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2200,95,100,5,11000,209000,Ernakulam,Retail,Distributor,EMI,Kerala
05-02-2022 00:00,INV202105065467,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Ernakulam,Distributor,ISP,Full Cash,Tamil Nadu
05-02-2022 00:00,INV202105069989,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,254,1900,2000,5,25400,482600,Ernakulam,Distributor,Distributor,EMI,Tamil Nadu
05-02-2022 00:00,INV202105065349,P005,HG2802RGWT,GPON ONT,Netlink,254,4750,5000,5,63500,1206500,Coimbatore,Distributor,ISP,Full Cash,Delhi
06-02-2022 00:00,INV202105079788,P004,Termination Box 2-Way Model,Distribution Products,Opton,130,1900,2000,5,13000,247000,Perumbavoor,Distributor,ISP,EMI,Kerala
06-02-2022 00:00,INV202105072711,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Coimbatore,Distributor,ISP,Credit,Delhi
06-02-2022 00:00,INV202105072668,P004,V1600G2,GPON OLT,Netlink,11,180000,200000,10,220000,1980000,,Retail,ISP,EMI,Kerala
06-02-2022 00:00,INV202105073446,P004,Termination Box 2-Way Model,Distribution Products,Opton,118,1900,2000,5,11800,224200,Perumbavoor,Wholesale,ISP,EMI,Kerala
06-02-2022 00:00,INV202105075243,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,21,1900,2000,5,2100,39900,Ernakulam,Retail,ISP,Credit,Tamil Nadu
06-02-2022 00:00,INV202105076854,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2098,95,100,5,10490,199310,Bangalore,Wholesale,ISP,EMI,Tamil Nadu
06-02-2022 00:00,INV202105076523,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,237,1900,2000,5,23700,450300,Ernakulam,Retail,ISP,Full Cash,Tamil Nadu
06-02-2022 00:00,INV202105079090,P005,HG2802RGWT,GPON ONT,Netlink,267,4750,5000,5,66750,1268250,Coimbatore,Wholesale,ISP,Full Cash,Tamil Nadu
07-02-2022 00:00,SYN202202070010,P004,Termination Box 2-Way Model,Distribution Products,Opton,212,1900,2000,5,21200,402800,Coimbatore,Distributor,ISP,Full Cash,Tamil Nadu
08-02-2022 00:00,SYN202202080011,P004,V1600G2,GPON OLT,Netlink,6,180000,200000,10,120000,1080000,Perumbavoor,Distributor,ISP,EMI,Kerala
09-02-2022 00:00,INV202105101525,P005,HG2802RGWT,GPON ONT,Netlink,259,4750,5000,5,64750,1230250,Bangalore,Wholesale,ISP,Credit,Tamil Nadu
09-02-2022 00:00,INV202105108193,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,277,1900,2000,5,27700,526300,Ernakulam,Distributor,Distributor,Credit,Tamil Nadu
09-02-2022 00:00,INV202105109883,P004,V1600G2,GPON OLT,Netlink,11,180000,200000,10,220000,1980000,Ernakulam,Retail,Retailer,Credit,Tamil Nadu
09-02-2022 00:00,INV202105105479,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,2174,95,100,5,10870,206530,Ernakulam,Distributor,ISP,EMI,Kerala
09-02-2022 00:00,INV202105108038,P004,Termination Box 2-Way Model,Distribution Products,Opton,238,1900,2000,5,23800,452200,Ernakulam,Distributor,Retailer,Full Cash,Kerala
09-02-2022 00:00,INV202105107580,P003,V1600D4-L,GEPON OLT,Netlink,8,90000,100000,10,80000,720000,Ernakulam,Distributor,ISP,EMI,Tamil Nadu
10-02-2022 00:00,INV202105112181,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1025,95,100,5,5125,97375,Coimbatore,Retail,ISP,Credit,Telangana
10-02-2022 00:00,INV202105118374,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1246,95,100,5,6230,118370,Ernakulam,Retail,ISP,Full Cash,Kerala
10-02-2022 00:00,INV202105114977,P004,V1600G2,GPON OLT,Netlink,5,180000,200000,10,100000,900000,Ernakulam,Distributor,Retailer,EMI,Tamil Nadu
10-02-2022 00:00,INV202105111015,P004,Termination Box 2-Way Model,Distribution Products,Opton,249,1900,2000,5,24900,473100,Coimbatore,Retail,ISP,Full Cash,Delhi
10-02-2022 00:00,INV202105118327,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Ernakulam,Wholesale,ISP,EMI,Kerala
10-02-2022 00:00,INV202105117877,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,280,1900,2000,5,28000,532000,Bangalore,Wholesale,ISP,Full Cash,Tamil Nadu
10-02-2022 00:00,INV202105114871,P003,V1600D4-L,GEPON OLT,Netlink,1,90000,100000,10,10000,90000,Bangalore,Distributor,,Full Cash,Tamil Nadu
10-02-2022 00:00,INV202105119276,P005,HG2802RGWT,GPON ONT,Netlink,276,4750,5000,5,69000,1311000,Bangalore,Distributor,ISP,Credit,Tamil Nadu
10-02-2022 00:00,INV202105115090,P004,V1600G2,GPON OLT,Netlink,4,180000,200000,10,80000,720000,Ernakulam,Retail,Retailer,Full Cash,Kerala
11-02-2022 00:00,INV202105124432,P004,Termination Box 2-Way Model,Distribution Products,Opton,145,1900,2000,5,14500,275500,Ernakulam,Retail,ISP,Credit,Tamil Nadu
11-02-2022 00:00,INV202105127068,P005,HG2802RGWT,GPON ONT,Netlink,273,4750,5000,5,68250,1296750,Ernakulam,Distributor,Retailer,Full Cash,Kerala
11-02-2022 00:00,INV202105126183,P004,Termination Box 2-Way Model,Distribution Products,Opton,92,1900,2000,5,9200,174800,Ernakulam,Retail,ISP,Credit,Tamil Nadu
11-02-2022 00:00,INV202105128144,P004,V1600G2,GPON OLT,Netlink,9,180000,200000,10,180000,1620000,Coimbatore,Distributor,Distributor,EMI,Telangana
11-02-2022 00:00,INV202105129272,P003,V1600D4-L,GEPON OLT,Netlink,7,90000,100000,10,70000,630000,Chennai,Wholesale,Distributor,Credit,Tamil Nadu
11-02-2022 00:00,INV202105125140,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,744,95,100,5,3720,70680,Bangalore,Retail,ISP,Full Cash,Tamil Nadu
11-02-2022 00:00,INV202105121082,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1241,95,100,5,6205,117895,Ernakulam,Retail,Retailer,EMI,Kerala
11-02-2022 00:00,INV202105121743,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,255,1900,2000,5,25500,484500,Coimbatore,Distributor,ISP,Credit,Telangana
12-02-2022 00:00,INV202105133233,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,52,1900,2000,5,5200,98800,,Distributor,ISP,Credit,Tamil Nadu
12-02-2022 00:00,INV202105135661,P004,V1600G2,GPON OLT,Netlink,7,180000,200000,10,140000,1260000,Ernakulam,Distributor,ISP,EMI,Kerala
12-02-2022 00:00,INV202105136742,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,965,95,100,5,4825,91675,Ernakulam,Retail,ISP,EMI,Kerala
12-02-2022 00:00,INV202105133620,P004,Termination Box 2-Way Model,Distribution Products,Opton,27,1900,2000,5,2700,51300,Chennai,,ISP,Credit,Tamil Nadu
12-02-2022 00:00,INV202105136565,P004,PLC Splitter 1x4 Without Connector,Splitter,Fober,204,1900,2000,5,20400,387600,Ernakulam,Distributor,ISP,Credit,Kerala
12-02-2022 00:00,INV202105138801,P003,V1600D4-L,GEPON OLT,Netlink,6,90000,100000,10,60000,540000,Perumbavoor,Wholesale,Retailer,Credit,Kerala
12-02-2022 00:00,INV202105136773,P005,HG2802RGWT,GPON ONT,Netlink,191,4750,5000,5,47750,907250,Bangalore,Distributor,ISP,Credit,Tamil Nadu
12-02-2022 00:00,INV202105139350,P005,HG2802RGWT,GPON ONT,Netlink,47,4750,5000,5,11750,223250,Coimbatore,Distributor,Retailer,Full Cash,Telangana
12-02-2022 00:00,INV202105139357,P004,Termination Box 2-Way Model,Distribution Products,Opton,136,1900,2000,5,13600,258400,Ernakulam,Retail,,EMI,Tamil Nadu
12-02-2022 00:00,INV202105137042,P004,V1600G2,GPON OLT,Netlink,2,180000,200000,10,40000,360000,Ernakulam,Wholesale,ISP,Full Cash,Tamil Nadu
12-02-2022 00:00,INV202105131408,P004,Termination Box 2-Way Model,Distribution Products,Opton,75,1900,2000,5,7500,142500,Coimbatore,Distributor,ISP,EMI,Tamil Nadu
12-02-2022 00:00,INV202105137648,P001,Fiber Optic Patch Cord (SC/APC) 5 Mtr,Patch Cord,Fober,1145,95,100,5,5725,108775,Ernakulam,Wholesale,Retailer,Full Cash,Tamil Nadu
